time,temp_a,temp_b
28:1691.661,33.23,33.45
28:1691.788,33.23,33.45
28:1691.911,33.23,33.45
28:1692.034,33.23,33.45
28:1692.157,33.23,33.45
28:1692.283,33.23,33.45
28:1692.406,33.23,33.45
28:1692.529,33.23,33.45
28:1692.652,33.23,33.45
28:1692.779,33.23,33.45
28:1692.902,33.23,33.45
28:1693.025,33.23,33.45
28:1693.151,33.23,33.45
28:1693.275,33.23,33.45
28:1693.398,33.23,33.45
28:1693.520,33.23,33.44
28:1693.647,33.23,33.45
28:1693.770,33.23,33.45
28:1693.893,33.23,33.45
28:1694.016,33.22,33.45
28:1694.143,33.23,33.45
28:1694.266,33.23,33.45
28:1694.389,33.23,33.45
28:1694.515,33.23,33.45
28:1694.639,33.23,33.45
28:1694.761,33.23,33.45
28:1694.884,33.23,33.45
28:1695.011,33.23,33.45
28:1695.134,33.23,33.45
28:1695.257,33.23,33.45
28:1695.380,33.23,33.45
28:1695.507,33.23,33.45
28:1695.630,33.23,33.45
28:1695.753,33.23,33.45
28:1695.875,33.23,33.45
28:1696.002,33.23,33.45
28:1696.125,33.23,33.45
28:1696.248,33.23,33.45
28:1696.375,33.23,33.45
28:1696.498,33.23,33.45
28:1696.621,33.23,33.45
28:1696.744,33.23,33.45
28:1696.870,33.23,33.45
28:1696.994,33.23,33.45
28:1697.116,33.23,33.45
28:1697.239,33.23,33.45
28:1697.366,33.23,33.45
28:1697.489,33.23,33.45
28:1697.612,33.23,33.45
28:1697.739,33.23,33.45
28:1697.862,33.23,33.45
28:1697.985,33.23,33.45
28:1698.108,33.23,33.45
28:1698.234,33.23,33.45
28:1698.357,33.23,33.45
28:1698.480,33.23,33.45
28:1698.603,33.23,33.45
28:1698.730,33.23,33.45
28:1698.853,33.23,33.45
28:1698.976,33.23,33.45
28:1699.103,33.23,33.45
28:1699.226,33.23,33.45
28:1699.349,33.23,33.45
28:1699.471,33.23,33.45
28:1699.598,33.23,33.45
28:1699.722,33.23,33.45
28:1699.844,33.23,33.45
28:1699.967,33.23,33.45
28:1700.094,33.23,33.45
28:1700.217,33.23,33.45
28:1700.340,33.23,33.45
28:1700.463,33.23,33.45
28:1700.590,33.23,33.45
28:1700.712,33.23,33.45
28:1700.836,33.23,33.45
28:1700.962,33.23,33.45
28:1701.085,33.23,33.45
28:1701.208,33.23,33.45
28:1701.331,33.23,33.45
28:1701.458,33.23,33.45
28:1701.581,33.23,33.45
28:1701.704,33.23,33.45
28:1701.827,33.23,33.45
28:1701.953,33.23,33.45
28:1702.077,33.23,33.45
28:1702.199,33.23,33.45
28:1702.326,33.23,33.45
28:1702.449,33.23,33.45
28:1702.572,33.23,33.45
28:1702.695,33.23,33.45
28:1702.822,33.23,33.45
28:1702.945,33.23,33.45
28:1703.068,33.23,33.45
28:1703.190,33.23,33.45
28:1703.317,33.23,33.45
28:1703.440,33.23,33.45
28:1703.563,33.23,33.45
28:1703.690,33.22,33.45
28:1703.813,33.23,33.45
28:1703.936,33.23,33.45
28:1704.059,33.23,33.45
28:1704.185,33.23,33.45
28:1704.308,33.23,33.45
28:1704.432,33.23,33.44
28:1704.554,33.23,33.45
28:1704.681,33.23,33.45
28:1704.804,33.23,33.45
28:1704.927,33.23,33.45
28:1705.050,33.23,33.45
28:1705.177,33.23,33.45
28:1705.300,33.23,33.44
28:1705.423,33.23,33.45
28:1705.549,33.23,33.45
28:1705.672,33.23,33.45
28:1705.795,33.23,33.45
28:1705.918,33.23,33.45
28:1706.045,33.23,33.45
28:1706.168,33.23,33.45
28:1706.291,33.23,33.45
28:1706.414,33.23,33.44
28:1706.541,33.23,33.45
28:1706.664,33.23,33.45
28:1706.787,33.23,33.45
28:1706.913,33.23,33.45
28:1707.036,33.23,33.45
28:1707.159,33.23,33.45
28:1707.282,33.23,33.45
28:1707.409,33.23,33.45
28:1707.532,33.23,33.45
28:1707.655,33.23,33.45
28:1707.778,33.23,33.45
28:1707.904,33.23,33.45
28:1708.027,33.23,33.45
28:1708.150,33.23,33.45
28:1708.273,33.23,33.45
28:1708.400,33.23,33.45
28:1708.523,33.23,33.45
28:1708.646,33.23,33.45
28:1708.773,33.23,33.45
28:1708.896,33.23,33.45
28:1709.018,33.23,33.45
28:1709.142,33.23,33.45
28:1709.268,33.23,33.45
28:1709.392,33.23,33.45
28:1709.514,33.23,33.45
28:1709.637,33.23,33.45
28:1709.764,33.23,33.45
28:1709.887,33.23,33.45
28:1710.010,33.23,33.45
28:1710.136,33.23,33.45
28:1710.260,33.23,33.45
28:1710.383,33.23,33.45
28:1710.505,33.23,33.45
28:1710.632,33.23,33.45
28:1710.755,33.23,33.45
28:1710.878,33.23,33.45
28:1711.001,33.23,33.45
28:1711.128,33.23,33.45
28:1711.251,33.23,33.45
28:1711.374,33.23,33.45
28:1711.500,33.23,33.45
28:1711.624,33.23,33.45
28:1711.747,33.23,33.45
28:1711.869,33.23,33.45
28:1711.996,33.23,33.45
28:1712.119,33.23,33.45
28:1712.242,33.23,33.45
28:1712.365,33.23,33.45
28:1712.491,33.23,33.45
28:1712.615,33.23,33.45
28:1712.738,33.23,33.45
28:1712.861,33.23,33.45
28:1712.987,33.23,33.45
28:1713.111,33.23,33.45
28:1713.233,33.23,33.45
28:1713.360,33.23,33.45
28:1713.483,33.23,33.45
28:1713.606,33.23,33.45
28:1713.729,33.23,33.45
28:1713.856,33.23,33.45
28:1713.979,33.23,33.45
28:1714.102,33.23,33.45
28:1714.224,33.23,33.45
28:1714.351,33.23,33.45
28:1714.474,33.23,33.45
28:1714.597,33.23,33.45
28:1714.724,33.23,33.45
28:1714.847,33.23,33.45
28:1714.970,33.23,33.45
28:1715.093,33.23,33.45
28:1715.219,33.23,33.45
28:1715.342,33.23,33.45
28:1715.466,33.23,33.45
28:1715.588,33.23,33.45
28:1715.715,33.23,33.45
28:1715.838,33.23,33.44
28:1715.961,33.23,33.45
28:1716.088,33.23,33.45
28:1716.211,33.23,33.45
28:1716.334,33.23,33.45
28:1716.456,33.23,33.45
28:1716.583,33.23,33.45
28:1716.706,33.23,33.45
28:1716.829,33.23,33.45
28:1716.952,33.23,33.45
28:1717.079,33.23,33.45
28:1717.202,33.23,33.45
28:1717.325,33.23,33.45
28:1717.448,33.23,33.45
28:1717.574,33.23,33.45
28:1717.698,33.23,33.45
28:1717.821,33.23,33.45
28:1717.947,33.23,33.45
28:1718.070,33.23,33.45
28:1718.193,33.23,33.45
28:1718.316,33.23,33.45
28:1718.443,33.23,33.45
28:1718.566,33.23,33.45
28:1718.689,33.23,33.45
28:1718.812,33.23,33.45
28:1718.939,33.23,33.45
28:1719.062,33.23,33.45
28:1719.184,33.23,33.45
28:1719.311,33.23,33.45
28:1719.434,33.23,33.45
28:1719.557,33.23,33.45
28:1719.680,33.23,33.45
28:1719.807,33.23,33.45
28:1719.930,33.23,33.45
28:1720.053,33.23,33.45
28:1720.175,33.23,33.45
28:1720.302,33.23,33.45
28:1720.426,33.23,33.45
28:1720.548,33.23,33.45
28:1720.671,33.23,33.45
28:1720.798,33.23,33.45
28:1720.921,33.23,33.45
28:1721.044,33.23,33.45
28:1721.170,33.23,33.45
28:1721.294,33.23,33.45
28:1721.417,33.23,33.45
28:1721.540,33.23,33.45
28:1721.666,33.23,33.45
28:1721.789,33.23,33.45
28:1721.912,33.23,33.45
28:1722.035,33.23,33.45
28:1722.162,33.23,33.45
28:1722.285,33.23,33.45
28:1722.408,33.23,33.45
28:1722.534,33.23,33.45
28:1722.657,33.23,33.45
28:1722.781,33.23,33.45
28:1722.903,33.23,33.45
28:1723.030,33.23,33.45
28:1723.153,33.23,33.45
28:1723.276,33.23,33.45
28:1723.399,33.23,33.45
28:1723.526,33.23,33.45
28:1723.648,33.23,33.45
28:1723.772,33.23,33.45
28:1723.898,33.23,33.45
28:1724.021,33.23,33.45
28:1724.144,33.23,33.45
28:1724.267,33.23,33.45
28:1724.394,33.23,33.45
28:1724.517,33.23,33.45
28:1724.640,33.23,33.45
28:1724.763,33.23,33.45
28:1724.890,33.23,33.45
28:1725.013,33.23,33.45
28:1725.136,33.23,33.45
28:1725.258,33.23,33.45
28:1725.385,33.23,33.45
28:1725.508,33.23,33.45
28:1725.631,33.23,33.45
28:1725.758,33.23,33.45
28:1725.881,33.23,33.45
28:1726.004,33.23,33.45
28:1726.127,33.23,33.45
28:1726.253,33.23,33.45
28:1726.377,33.23,33.45
28:1726.499,33.23,33.45
28:1726.622,33.23,33.45
28:1726.749,33.23,33.45
28:1726.872,33.23,33.45
28:1726.995,33.23,33.45
28:1727.122,33.23,33.45
28:1727.244,33.23,33.45
28:1727.368,33.23,33.45
28:1727.491,33.23,33.45
28:1727.617,33.23,33.45
28:1727.740,33.23,33.45
28:1727.863,33.23,33.45
28:1727.986,33.23,33.45
28:1728.113,33.23,33.45
28:1728.236,33.23,33.45
28:1728.359,33.23,33.45
28:1728.482,33.23,33.45
28:1728.609,33.23,33.45
28:1728.732,33.23,33.45
28:1728.855,33.23,33.45
28:1728.981,33.23,33.45
28:1729.104,33.23,33.45
28:1729.227,33.23,33.45
28:1729.350,33.23,33.45
28:1729.477,33.23,33.45
28:1729.600,33.23,33.45
28:1729.723,33.23,33.45
28:1729.846,33.23,33.45
28:1729.972,33.23,33.45
28:1730.096,33.23,33.45
28:1730.218,33.23,33.45
28:1730.345,33.23,33.45
28:1730.468,33.23,33.45
28:1730.591,33.23,33.45
28:1730.714,33.23,33.45
28:1730.841,33.23,33.45
28:1730.964,33.23,33.45
28:1731.087,33.23,33.45
28:1731.209,33.23,33.45
28:1731.336,33.23,33.45
28:1731.459,33.23,33.45
28:1731.582,33.23,33.45
28:1731.709,33.23,33.45
28:1731.832,33.23,33.45
28:1731.955,33.23,33.45
28:1732.078,33.23,33.45
28:1732.205,33.23,33.45
28:1732.328,33.23,33.45
28:1732.451,33.23,33.45
28:1732.574,33.23,33.45
28:1732.700,33.23,33.45
28:1732.823,33.23,33.45
28:1732.946,33.23,33.45
28:1733.069,33.23,33.45
28:1733.196,33.23,33.45
28:1733.319,33.23,33.45
28:1733.442,33.23,33.45
28:1733.568,33.23,33.45
28:1733.692,33.23,33.45
28:1733.815,33.23,33.45
28:1733.937,33.23,33.45
28:1734.064,33.23,33.45
28:1734.187,33.23,33.45
28:1734.310,33.23,33.45
28:1734.433,33.23,33.45
28:1734.560,33.23,33.45
28:1734.683,33.23,33.45
28:1734.806,33.23,33.45
28:1734.932,33.23,33.45
28:1735.055,33.23,33.45
28:1735.178,33.23,33.45
28:1735.301,33.23,33.45
28:1735.428,33.23,33.45
28:1735.551,33.23,33.45
28:1735.674,33.23,33.45
28:1735.797,33.23,33.45
28:1735.924,33.23,33.45
28:1736.047,33.23,33.45
28:1736.170,33.23,33.45
28:1736.296,33.23,33.45
28:1736.419,33.23,33.45
28:1736.542,33.23,33.45
28:1736.665,33.23,33.45
28:1736.792,33.23,33.45
28:1736.915,33.23,33.45
28:1737.038,33.23,33.45
28:1737.161,33.23,33.45
28:1737.287,33.23,33.45
28:1737.411,33.23,33.45
28:1737.533,33.23,33.45
28:1737.656,33.23,33.45
28:1737.783,33.23,33.45
28:1737.906,33.23,33.45
28:1738.029,33.23,33.45
28:1738.156,33.23,33.45
28:1738.279,33.23,33.45
28:1738.402,33.23,33.45
28:1738.525,33.23,33.45
28:1738.651,33.23,33.45
28:1738.774,33.23,33.45
28:1738.897,33.23,33.45
28:1739.021,33.23,33.45
28:1739.147,33.23,33.45
28:1739.270,33.23,33.45
28:1739.393,33.23,33.45
28:1739.520,33.23,33.45
28:1739.643,33.23,33.45
28:1739.766,33.23,33.45
28:1739.889,33.23,33.45
29:1740.015,33.23,33.45
29:1740.138,33.23,33.45
29:1740.261,33.23,33.45
29:1740.384,33.23,33.45
29:1740.511,33.23,33.45
29:1740.634,33.23,33.45
29:1740.757,33.23,33.45
29:1740.880,33.23,33.45
29:1741.006,33.23,33.45
29:1741.130,33.23,33.45
29:1741.253,33.23,33.45
29:1741.379,33.23,33.45
29:1741.502,33.23,33.45
29:1741.625,33.23,33.45
29:1741.748,33.23,33.45
29:1741.875,33.23,33.45
29:1741.998,33.23,33.45
29:1742.121,33.23,33.45
29:1742.243,33.23,33.45
29:1742.370,33.23,33.45
29:1742.493,33.23,33.45
29:1742.616,33.23,33.45
29:1742.743,33.23,33.45
29:1742.866,33.23,33.45
29:1742.989,33.23,33.45
29:1743.112,33.23,33.45
29:1743.238,33.23,33.45
29:1743.362,33.23,33.45
29:1743.485,33.23,33.45
29:1743.608,33.23,33.45
29:1743.734,33.23,33.45
29:1743.857,33.23,33.45
29:1743.980,33.23,33.45
29:1744.107,33.23,33.45
29:1744.230,33.23,33.45
29:1744.353,33.23,33.45
29:1744.476,33.23,33.45
29:1744.602,33.23,33.45
29:1744.726,33.23,33.45
29:1744.849,33.23,33.45
29:1744.972,33.23,33.45
29:1745.098,33.23,33.45
29:1745.221,33.23,33.45
29:1745.344,33.23,33.45
29:1745.467,33.23,33.45
29:1745.594,33.23,33.45
29:1745.717,33.23,33.45
29:1745.840,33.23,33.45
29:1745.966,33.23,33.45
29:1746.089,33.23,33.45
29:1746.212,33.23,33.45
29:1746.335,33.23,33.45
29:1746.462,33.23,33.45
29:1746.585,33.23,33.45
29:1746.708,33.23,33.45
29:1746.831,33.23,33.45
29:1746.958,33.23,33.45
29:1747.081,33.23,33.45
29:1747.203,33.23,33.45
29:1747.330,33.23,33.45
29:1747.453,33.23,33.45
29:1747.576,33.23,33.45
29:1747.699,33.23,33.45
29:1747.826,33.23,33.45
29:1747.949,33.23,33.45
29:1748.072,33.23,33.45
29:1748.194,33.23,33.45
29:1748.322,33.23,33.45
29:1748.445,33.23,33.45
29:1748.568,33.23,33.45
29:1748.690,33.23,33.45
29:1748.817,33.23,33.45
29:1748.940,33.23,33.45
29:1749.063,33.23,33.45
29:1749.190,33.23,33.45
29:1749.313,33.23,33.45
29:1749.436,33.23,33.45
29:1749.559,33.23,33.45
29:1749.685,33.23,33.45
29:1749.809,33.23,33.45
29:1749.931,33.23,33.45
29:1750.054,33.23,33.45
29:1750.181,33.23,33.45
29:1750.304,33.23,33.45
29:1750.427,33.23,33.45
29:1750.554,33.23,33.45
29:1750.677,33.23,33.45
29:1750.800,33.23,33.45
29:1750.923,33.23,33.45
29:1751.049,33.23,33.45
29:1751.172,33.23,33.45
29:1751.295,33.23,33.45
29:1751.418,33.23,33.45
29:1751.545,33.23,33.45
29:1751.668,33.23,33.45
29:1751.791,33.23,33.45
29:1751.917,33.23,33.45
29:1752.041,33.23,33.45
29:1752.164,33.23,33.45
29:1752.287,33.23,33.45
29:1752.413,33.23,33.45
29:1752.536,33.23,33.45
29:1752.659,33.23,33.45
29:1752.782,33.23,33.45
29:1752.909,33.23,33.45
29:1753.032,33.23,33.45
29:1753.155,33.23,33.45
29:1753.278,33.23,33.45
29:1753.404,33.23,33.45
29:1753.527,33.23,33.45
29:1753.650,33.23,33.45
29:1753.777,33.23,33.45
29:1753.900,33.23,33.45
29:1754.023,33.23,33.45
29:1754.146,33.23,33.45
29:1754.273,33.23,33.45
29:1754.396,33.23,33.45
29:1754.519,33.23,33.45
29:1754.642,33.23,33.45
29:1754.768,33.23,33.45
29:1754.891,33.23,33.45
29:1755.014,33.23,33.45
29:1755.141,33.23,33.45
29:1755.264,33.23,33.45
29:1755.387,33.23,33.45
29:1755.510,33.23,33.45
29:1755.636,33.23,33.45
29:1755.760,33.23,33.45
29:1755.882,33.23,33.45
29:1756.005,33.23,33.45
29:1756.132,33.23,33.45
29:1756.255,33.23,33.45
29:1756.378,33.23,33.45
29:1756.505,33.23,33.45
29:1756.628,33.23,33.45
29:1756.751,33.23,33.45
29:1756.874,33.23,33.45
29:1757.000,33.23,33.45
29:1757.123,33.23,33.45
29:1757.246,33.23,33.45
29:1757.369,33.23,33.45
29:1757.496,33.23,33.45
29:1757.619,33.23,33.45
29:1757.742,33.23,33.45
29:1757.865,33.23,33.45
29:1757.992,33.23,33.45
29:1758.115,33.23,33.45
29:1758.238,33.23,33.45
29:1758.364,33.23,33.45
29:1758.487,33.23,33.45
29:1758.610,33.23,33.45
29:1758.733,33.23,33.45
29:1758.860,33.23,33.45
29:1758.983,33.23,33.45
29:1759.106,33.23,33.45
29:1759.229,33.23,33.45
29:1759.356,33.23,33.45
29:1759.479,33.23,33.45
29:1759.601,33.23,33.45
29:1759.728,33.23,33.45
29:1759.851,33.23,33.45
29:1759.974,33.23,33.45
29:1760.097,33.23,33.45
29:1760.223,33.23,33.45
29:1760.347,33.23,33.45
29:1760.470,33.23,33.45
29:1760.593,33.23,33.45
29:1760.719,33.23,33.45
29:1760.843,33.23,33.45
29:1760.965,33.23,33.45
29:1761.088,33.23,33.45
29:1761.215,33.23,33.45
29:1761.338,33.23,33.45
29:1761.461,33.23,33.45
29:1761.588,33.23,33.45
29:1761.711,33.23,33.45
29:1761.834,33.23,33.45
29:1761.957,33.23,33.45
29:1762.083,33.23,33.45
29:1762.206,33.23,33.45
29:1762.329,33.23,33.45
29:1762.452,33.23,33.45
29:1762.579,33.23,33.45
29:1762.702,33.23,33.45
29:1762.825,33.23,33.45
29:1762.951,33.23,33.45
29:1763.075,33.23,33.45
29:1763.197,33.23,33.45
29:1763.321,33.23,33.45
29:1763.447,33.23,33.45
29:1763.570,33.23,33.45
29:1763.693,33.23,33.45
29:1763.816,33.23,33.45
29:1763.943,33.23,33.45
29:1764.066,33.23,33.45
29:1764.189,33.23,33.45
29:1764.315,33.23,33.45
29:1764.439,33.23,33.45
29:1764.562,33.23,33.45
29:1764.684,33.23,33.45
29:1764.811,33.23,33.45
29:1764.934,33.23,33.45
29:1765.057,33.23,33.45
29:1765.180,33.23,33.45
29:1765.307,33.23,33.45
29:1765.430,33.23,33.45
29:1765.553,33.23,33.45
29:1765.676,33.23,33.45
29:1765.802,33.23,33.45
29:1765.926,33.23,33.45
29:1766.048,33.23,33.45
29:1766.175,33.23,33.45
29:1766.298,33.23,33.45
29:1766.421,33.23,33.45
29:1766.544,33.23,33.45
29:1766.671,33.23,33.45
29:1766.794,33.23,33.45
29:1766.917,33.23,33.45
29:1767.039,33.23,33.45
29:1767.166,33.23,33.45
29:1767.289,33.23,33.45
29:1767.412,33.23,33.45
29:1767.539,33.23,33.45
29:1767.662,33.23,33.45
29:1767.785,33.23,33.45
29:1767.908,33.23,33.45
29:1768.034,33.23,33.45
29:1768.158,33.23,33.45
29:1768.280,33.23,33.45
29:1768.403,33.23,33.45
29:1768.530,33.23,33.45
29:1768.653,33.23,33.45
29:1768.776,33.23,33.45
29:1768.903,33.23,33.45
29:1769.026,33.23,33.45
29:1769.149,33.23,33.45
29:1769.272,33.23,33.45
29:1769.398,33.23,33.45
29:1769.522,33.23,33.45
29:1769.644,33.23,33.45
29:1769.767,33.23,33.45
29:1769.894,33.23,33.45
29:1770.017,33.23,33.45
29:1770.140,33.23,33.45
29:1770.263,33.23,33.45
29:1770.390,33.23,33.45
29:1770.513,33.23,33.45
29:1770.636,33.23,33.45
29:1770.762,33.23,33.45
29:1770.885,33.23,33.45
29:1771.008,33.23,33.45
29:1771.131,33.23,33.45
29:1771.258,33.23,33.45
29:1771.381,33.23,33.45
29:1771.504,33.23,33.45
29:1771.627,33.23,33.45
29:1771.754,33.23,33.45
29:1771.877,33.23,33.45
29:1772.000,33.23,33.45
29:1772.126,33.23,33.45
29:1772.249,33.23,33.45
29:1772.372,33.23,33.45
29:1772.495,33.23,33.45
29:1772.622,33.23,33.45
29:1772.745,33.23,33.45
29:1772.868,33.23,33.45
29:1772.991,33.23,33.45
29:1773.117,33.23,33.45
29:1773.240,33.23,33.45
29:1773.363,33.23,33.45
29:1773.486,33.23,33.45
29:1773.613,33.23,33.45
29:1773.736,33.23,33.45
29:1773.859,33.23,33.45
29:1773.986,33.23,33.45
29:1774.109,33.23,33.45
29:1774.231,33.23,33.45
29:1774.355,33.23,33.45
29:1774.481,33.23,33.45
29:1774.604,33.23,33.45
29:1774.727,33.23,33.45
29:1774.850,33.23,33.45
29:1774.977,33.23,33.45
29:1775.100,33.23,33.45
29:1775.223,33.23,33.45
29:1775.349,33.23,33.45
29:1775.473,33.23,33.45
29:1775.596,33.23,33.45
29:1775.719,33.23,33.45
29:1775.845,33.23,33.45
29:1775.968,33.23,33.45
29:1776.091,33.23,33.45
29:1776.214,33.23,33.45
29:1776.341,33.23,33.45
29:1776.464,33.23,33.45
29:1776.587,33.23,33.45
29:1776.713,33.23,33.45
29:1776.837,33.23,33.45
29:1776.959,33.23,33.45
29:1777.082,33.23,33.45
29:1777.209,33.23,33.45
29:1777.332,33.23,33.45
29:1777.455,33.23,33.45
29:1777.578,33.23,33.45
29:1777.705,33.23,33.45
29:1777.828,33.23,33.45
29:1777.951,33.23,33.45
29:1778.073,33.23,33.45
29:1778.200,33.23,33.45
29:1778.323,33.23,33.45
29:1778.446,33.23,33.45
29:1778.573,33.23,33.45
29:1778.696,33.23,33.45
29:1778.819,33.23,33.45
29:1778.942,33.23,33.45
29:1779.068,33.23,33.45
29:1779.191,33.23,33.45
29:1779.314,33.23,33.45
29:1779.438,33.23,33.45
29:1779.564,33.23,33.45
29:1779.687,33.23,33.45
29:1779.810,33.23,33.45
29:1779.937,33.23,33.45
29:1780.060,33.23,33.45
29:1780.183,33.23,33.45
29:1780.306,33.23,33.45
29:1780.432,33.23,33.45
29:1780.555,33.23,33.45
29:1780.679,33.23,33.45
29:1780.801,33.23,33.45
29:1780.928,33.23,33.45
29:1781.051,33.23,33.45
29:1781.174,33.23,33.45
29:1781.297,33.23,33.45
29:1781.424,33.23,33.45
29:1781.547,33.23,33.45
29:1781.670,33.23,33.45
29:1781.796,33.23,33.45
29:1781.920,33.23,33.45
29:1782.042,33.23,33.45
29:1782.165,33.23,33.45
29:1782.292,33.23,33.45
29:1782.415,33.23,33.45
29:1782.538,33.23,33.45
29:1782.661,33.23,33.45
29:1782.788,33.23,33.45
29:1782.911,33.23,33.45
29:1783.034,33.23,33.45
29:1783.160,33.23,33.45
29:1783.283,33.23,33.45
29:1783.406,33.23,33.45
29:1783.529,33.23,33.45
29:1783.656,33.23,33.45
29:1783.779,33.23,33.45
29:1783.902,33.23,33.45
29:1784.025,33.23,33.45
29:1784.151,33.23,33.45
29:1784.275,33.23,33.45
29:1784.398,33.23,33.45
29:1784.524,33.23,33.45
29:1784.647,33.23,33.45
29:1784.770,33.23,33.45
29:1784.893,33.23,33.45
29:1785.020,33.23,33.45
29:1785.143,33.23,33.45
29:1785.266,33.23,33.45
29:1785.389,33.23,33.45
29:1785.515,33.23,33.45
29:1785.639,33.23,33.45
29:1785.761,33.23,33.45
29:1785.884,33.23,33.45
29:1786.011,33.23,33.45
29:1786.134,33.23,33.45
29:1786.257,33.23,33.45
29:1786.384,33.23,33.45
29:1786.507,33.23,33.45
29:1786.630,33.23,33.45
29:1786.753,33.23,33.45
29:1786.879,33.23,33.45
29:1787.002,33.23,33.45
29:1787.125,33.23,33.45
29:1787.248,33.23,33.45
29:1787.375,33.23,33.45
29:1787.498,33.23,33.45
29:1787.621,33.23,33.45
29:1787.747,33.23,33.45
29:1787.871,33.23,33.45
29:1787.994,33.23,33.45
29:1788.116,33.23,33.45
29:1788.243,33.23,33.45
29:1788.366,33.23,33.45
29:1788.489,33.23,33.45
29:1788.612,33.23,33.45
29:1788.739,33.23,33.45
29:1788.862,33.23,33.45
29:1788.985,33.23,33.45
29:1789.111,33.23,33.45
29:1789.234,33.23,33.45
29:1789.357,33.23,33.45
29:1789.480,33.23,33.45
29:1789.607,33.23,33.45
29:1789.730,33.23,33.45
29:1789.853,33.23,33.45
29:1789.976,33.23,33.45
29:1790.103,33.23,33.45
29:1790.226,33.23,33.45
29:1790.349,33.23,33.45
29:1790.472,33.23,33.45
29:1790.598,33.23,33.45
29:1790.721,33.23,33.45
29:1790.844,33.23,33.45
29:1790.971,33.23,33.45
29:1791.094,33.23,33.45
29:1791.217,33.23,33.45
29:1791.340,33.23,33.45
29:1791.466,33.23,33.45
29:1791.590,33.23,33.45
29:1791.713,33.23,33.45
29:1791.835,33.23,33.45
29:1791.962,33.23,33.45
29:1792.085,33.23,33.45
29:1792.208,33.23,33.45
29:1792.335,33.23,33.45
29:1792.458,33.23,33.45
29:1792.581,33.23,33.45
29:1792.704,33.23,33.45
29:1792.830,33.23,33.45
29:1792.953,33.23,33.45
29:1793.077,33.23,33.45
29:1793.199,33.23,33.45
29:1793.326,33.23,33.45
29:1793.449,33.23,33.45
29:1793.572,33.23,33.45
29:1793.695,33.23,33.45
29:1793.822,33.23,33.45
29:1793.945,33.23,33.45
29:1794.068,33.23,33.45
29:1794.194,33.23,33.45
29:1794.317,33.23,33.45
29:1794.440,33.23,33.45
29:1794.563,33.23,33.45
29:1794.690,33.23,33.45
29:1794.813,33.23,33.45
29:1794.936,33.23,33.45
29:1795.059,33.23,33.45
29:1795.186,33.23,33.45
29:1795.309,33.23,33.45
29:1795.431,33.23,33.45
29:1795.558,33.23,33.45
29:1795.681,33.23,33.45
29:1795.804,33.23,33.45
29:1795.927,33.23,33.45
29:1796.054,33.23,33.45
29:1796.177,33.23,33.45
29:1796.300,33.23,33.45
29:1796.423,33.23,33.45
29:1796.550,33.23,33.45
29:1796.673,33.23,33.45
29:1796.796,33.23,33.45
29:1796.922,33.23,33.45
29:1797.045,33.23,33.45
29:1797.168,33.23,33.45
29:1797.291,33.23,33.45
29:1797.418,33.23,33.45
29:1797.541,33.23,33.45
29:1797.664,33.23,33.45
29:1797.787,33.23,33.45
29:1797.913,33.23,33.45
29:1798.036,33.23,33.45
29:1798.159,33.23,33.45
29:1798.282,33.23,33.45
29:1798.409,33.23,33.45
29:1798.532,33.23,33.45
29:1798.655,33.23,33.45
29:1798.782,33.23,33.45
29:1798.905,33.23,33.45
29:1799.028,33.23,33.45
29:1799.151,33.23,33.45
29:1799.277,33.23,33.45
29:1799.400,33.23,33.45
29:1799.523,33.23,33.45
29:1799.646,33.23,33.45
29:1799.773,33.23,33.45
29:1799.896,33.23,33.45
30:1800.019,33.23,33.45
30:1800.145,33.23,33.45
30:1800.268,33.23,33.45
30:1800.392,33.23,33.45
30:1800.514,33.23,33.45
30:1800.641,33.23,33.45
30:1800.764,33.23,33.45
30:1800.887,33.23,33.45
30:1801.010,33.23,33.45
30:1801.137,33.23,33.45
30:1801.260,33.23,33.45
30:1801.383,33.23,33.45
30:1801.509,33.23,33.45
30:1801.632,33.23,33.45
30:1801.755,33.23,33.45
30:1801.878,33.23,33.45
30:1802.005,33.23,33.45
30:1802.128,33.23,33.45
30:1802.251,33.23,33.45
30:1802.374,33.23,33.45
30:1802.500,33.23,33.45
30:1802.624,33.23,33.45
30:1802.747,33.23,33.45
30:1802.870,33.23,33.45
30:1802.996,33.23,33.45
30:1803.119,33.23,33.45
30:1803.242,33.23,33.45
30:1803.369,33.23,33.45
30:1803.492,33.23,33.45
30:1803.615,33.23,33.45
30:1803.738,33.23,33.45
30:1803.864,33.23,33.45
30:1803.988,33.23,33.45
30:1804.110,33.23,33.45
30:1804.233,33.23,33.45
30:1804.360,33.23,33.45
30:1804.483,33.23,33.45
30:1804.606,33.23,33.45
30:1804.733,33.23,33.45
30:1804.856,33.23,33.45
30:1804.979,33.23,33.45
30:1805.102,33.23,33.45
30:1805.228,33.23,33.45
30:1805.352,33.23,33.45
30:1805.474,33.23,33.45
30:1805.597,33.23,33.45
30:1805.724,33.23,33.45
30:1805.847,33.23,33.45
30:1805.970,33.23,33.45
30:1806.093,33.23,33.45
30:1806.220,33.23,33.45
30:1806.343,33.23,33.45
30:1806.466,33.23,33.45
30:1806.592,33.23,33.45
30:1806.715,33.23,33.45
30:1806.838,33.23,33.45
30:1806.961,33.23,33.45
30:1807.088,33.23,33.45
